id,latitude,longitude,source_ref,alt_name,local_ref,wikipedia,icao,wikidata,addr:housenumber,name:fr,addr:state,name:en,type,ref,gnis:feature_type,landuse,ele,gnis:feature_id,operator:type,addr:postcode,gnis:created,military,addr:city,website,name,source,note,name:ru,phone,gnis:county_name,addr:street,operator
168533243,-22.1218678,-56.5072933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168538725,40.9109095,-4.371104,,,,,LEIR,,,,,,,,,,,,,,,,,,Aeródromo de Marugán,,,,,,,
168556498,40.6148143,108.9981396,,,,,,,,,,,,,,military,,,,,,airfield,,,公庙子机场,bing,,,,,,
168709654,29.5629181,75.0054309,,,,,VISX,,,,,,,,,military,,,,,,airfield,,,Sirsa Air Force Station,ourairports.com,,,,,,
168727614,-22.5390485,-57.0674645,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,
168741187,8.6314636,-72.7308067,,,,en:Tibú Airport,SKTB,Q28221031,,,,Tibú Airport,,,,,,,,,,,,,Aeropuerto de Tibú,ourairports.com,,,,,,
168831944,47.7432656,107.3769229,,,,ru:Налайх (аэродром),,Q4312581,,,,,,,,military,,,,,,airfield,,,аэропорт Налайх,,,,,,,
168895720,40.9157739,-72.7913949,,,,en:Calverton Executive Airpark,,Q3813584,,,NY,,,,,,15,973512,,,,,,,Calverton Executive Airpark,Bing,,,,,,
168916759,40.9606239,-72.2534695,,,,en:East Hampton Airport,KJPX,Q5328540,,,NY,East Hampton Airport,public,,,,14,977994,,,,,,,East Hampton Airport,wikipedia,,,,,,"East Hampton (town), New York"
168961738,-37.5815191,140.3661014,,,,,YMCT,,,,,,,,,,,,,,,,,,Millicent Airport,,,,,,,
169004547,-2.8965439,104.6963928,,,,id:Bandar Udara Internasional Sultan Mahmud Badaruddin II,WIPP,Q1432286,,,,Sultan Mahmud Badaruddin II Airport,,,,,37,,,,,,,,Bandar Udara Sultan Mahmud Badaruddin II,,,,+62 711 385001,,,PT. Angkasa Pura II
169015178,-38.0061743,-61.3321102,,,,,,,,,,,,,,,,,,,,,,,Aeroclub Coronel Pringles,,,,,,,
169049177,11.1306273,7.687926,,,,en:Nigerian College of Aviation Technology,DNZA,Q8066777,,,,,,,,,,,,,,,,,Nigerian College of Aviation Technology,,,,,,,
169100653,-36.7563981,-62.944434,,Aeródromo de Salliqueló,SLO,,,Q58821933,,,,,,,,,,,,,,,,,Aeródromo Dr. Moreda,,,,,,,
169141886,39.7741519,-90.2383215,,,,,KIJX,Q35268265,,,,,,,,,188,427397,,,,,,http://www.jacksonvillemunicipalairport.com/,Jacksonville Municipal Airport,,,,,,,
169151387,50.5010058,9.2213458,,Flugplatz des Flugsportclubs Rüsselsheim e.V.,,de:Segelfluggelände Hoherodskopf,,Q1727893,1,,,,,,,,671,,community,63679,,,Schotten,https://www.segelfliegen-vogelsberg.de/,Segelfluggelände Hoherodskopf,,"In Betrieb ca. von Ostern bis Oktober, Samstags und Sonntags, sowie an Feiertagen zwischen 10 und 20Uhr (bei gutem Wetter)",,,,Außerhalb Bre,Flugsportclub Rüsselsheim e.V.
169186384,10.0829542,105.7091051,,,,vi:Sân bay quốc tế Cần Thơ,VVCT,Q170343,,,,Can Tho International Airport,public,,,,3,,,,,,,,Sân bay quốc tế Cần Thơ,wikipedia,,,,,,Southern Airports Authority
169191220,34.2282558,-96.7424686,,,,,,Q35279252,,,,,,,,,,,,,,,,,Mcdaniel Aviation Airport,ourairports.com,,,,,,
169211351,52.5834301,19.012759,,,,,EPWK,,,,,,,,,,,,,,,,,https://www.aeroklub.wloclawek.pl/,Lotnisko Kruszyn,,,,,,,
169256645,-37.2251454,-61.277748,,,,,,,,,,,,,,,,,,,,,,,Aeródromo de General La Madrid,,,,,,,
169261811,50.1027127,-5.6721608,,,,en:Land's End Airport,EGHC,Q474682,,,,,,,,,122,,,TR19 7RL,,,Penzance,https://www.landsendairport.co.uk,Land's End Airport,,,,+44 1736 788771,,,Land’s End Airport Limited
169304405,-22.6553284,-57.5688227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169357382,-22.5459831,-57.8223703,,,,,,,,,,,,,,,,,,,,,,,Puerto Calera Airport,ourairports.com,,,,,,
169374833,17.709668,34.0571809,,,,en:Atbara Airport,HSAT,Q1301933,,,,Atbara Airport,,,,,360,,,,,,,,مطار عطبرة,ourairports.com,,,,,,
169375787,51.917316,-1.1307954,,,,,,Q619674,,,,,,,,,,,,,,,,,Bicester Aerodrome,,,,,,,
169409329,41.2064081,-89.9656303,,,,,KEZI,Q35270531,,,IL,,,,,,260,427418,,,,,,,Kewanee Municipal Airport,Bing,,,,,,
169447544,-36.8224776,139.8735016,,,,,YKIG,,,,,,,,,,,,,,,,,,Kingston Airport,,,,,,,
169448719,-0.3695153,36.9803343,,,,en:Nyeri Airport,HKNI,Q3015091,,,,,,,,,1777,,,,,,,,Nyeri Airport,ourairports.com,,,,,,
169450306,-34.6054561,135.8808004,,,,,YPLC,Q15102,,,,,,,,,,,,,,,,,Port Lincoln Airport,ourairports.com,,,,,,
169502611,-45.3991185,-72.6696149,,Aeródromo Puerto Aysén,,en:Cabo Juan Román Airfield,SCAS,Q11824689,,,,,,,,,,,,,,,,,Aeródromo Cabo 1º Juan Román,,,,,,,
169508145,52.8141788,-1.7654893,,,,en:Tatenhill Airfield,EGBM,Q3913577,,,,,,,,,133,,,,,,,,Tatenhill Airfield,wikipedia,,,,,,Tatenhill Aviation Limited
169508737,52.8597311,-1.6157005,,,,en:Derby Airfield,EGBD,Q1655308,,,,,,,,,53,,,,,,,https://www.derbyaeroclub.com,Derby Airfield,,,,+44 1283 733803,,,Derby Aeroclub
169508769,46.1926942,6.2691834,,Aérodrome d'Annemasse,,fr:Aérodrome d'Annemasse,LFLI,Q2875375,,,,,,,,,494,,,,,,,,Aérodrome Marcel Bruchon,ourairports.com,,,,,,
169510025,53.5595002,-0.8591835,,,,en:Sandtoft Airfield,EGCF,Q3915763,,,,,,,,,3,,,,,,,,Sandtoft Airfield,,,,,,,New Sandtoft Aviation Ltd
169510297,53.6205772,-1.8320423,,,,en:Crosland Moor Airfield,,Q1656606,,,,,,,,,,,,,,,,http://www.croslandmoor-airfield.co.uk,Huddersfield (Crosland Moor),http://www.airfieldcards.com/b/index.php?a=h&f=40,,,,,,J Whitham Huddersfield Aviation Ltd
169510847,53.3053447,-1.7296424,,,,,,,,,,,,,,,,,,,,,,,Derbyshire and Lancashire Gliding Club,,,,,,,
169515787,32.3508467,36.2620685,,,,ar:قاعدة الملك الحسين الجوية,OJMF,Q11824199,,,,King Hussein,,,,,,,,,,,,,قاعدة الملك الحسين الجوية,,,,,,,
169517257,-37.1756974,139.8054274,,,,,YRBE,,,,,,,,,,,,,,,,,,Robe Airfield,Bing,,,,,,
169524552,59.3882193,52.1827989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169560979,41.5559868,-87.2623757,,,,,,Q3274180,,,IN,,,,,,196,449199,,,,,Hobart,,Hobart Sky Ranch Airport,Bing,,,,,,
169622858,-35.9696036,-62.7728208,,,,,,,,,,,,,,,,,,,,,,,Aeródromo Ñanco Lauquen,,,,,,,
169645765,46.5804634,38.2246191,,,,,,,,,,Komsomolets,,,,,,,,,,,,,"Аэродром ""Комсомолец""""",,,,,,,"ЕРОО АСК ""Крылатая Гвардия"""
169666667,51.0071034,29.9782477,,,ZBT0,,,,,,,Prybirsk,,,,,,,,,,,,,Прибірськ,,,Приборск,,,,
169669983,-0.9810545,-62.9179368,,,,en:Barcelos Airport,SWBC,Q2788467,,,,Barcelos Airport,,,,,,,,,,,,,Aeroporto de Barcelos,ourairports.com,,,,,,
169741075,42.0455797,-90.1076196,geonames.usgs.gov,,,,KSFY,Q35312836,,,IL,,,,,,187,427792,,,,,,,Tri-Township Airport,Bing,,,,,,
169772079,44.8420263,1.5884864,,,LF4623,,,,,,,,,,,,,,,,,,,,Aérodrome de Lacave le Frau,,,,,,,
169775293,54.0282622,26.9249794,,,,,,,,,,Kisiali Airfield,,,,,,,,,,,,,Аэрадром Кісялі,,,Аэродром Кисели,,,,
169784056,41.2755649,67.9706143,,,,,,,,,,Chardara airport,,,,,,,,,,,,,Шардара әуежайы,ourairports.com,,Аэропорт Шардара,,,,
169800563,10.6944364,122.6656292,,Buenavista Feeder Airport,,,,,,,,Guimaras Airstrip,,,,,,,,,,,,,Guimaras Airstrip,,,,,,,
169802570,10.8352564,122.4927041,,,,en:Iloilo International Airport,RPVI,Q3085934,,,,Iloilo International Airport,,,,,,,,,,,,,Iloilo International Airport,,,,,,,Civil Aviation Authority of the Philippines
169846592,50.2696538,28.7432101,,,,,UKKV,,,,,Zhytomyr International Airport Sergei Korolev,,,,,,,,,,,,,"Міжнародний аеропорт ""Житомир"" імені Сергія Корольова",https://www.kmu.gov.ua/npas/pro-vidkrittya-punktu-propusku-cher-a714r,,,0412433008,,,
169858518,51.1290908,-2.246097,,,,,,,,,,,,,,grass,,,,,,,,,Bath Wilts & N Dorset Gliding Club,,,,,,,
169884253,-2.813327,32.1733215,,,,,,,,,,Mchauru Airport,,,,,,,,,,,,,Mchauru Airport,https://skyvector.com/;https://www.tcaa.go.tz/,,,,,,
169899771,41.4679862,-7.2273808,,,,en:Mirandela Airfield,LPMI,Q12693964,,,,Mirandela Airfield,,,,,,,,,,,,https://aeroclubemirandela.weebly.com/,Aeródromo de Mirandela,http://www.nav.pt/ais/VFRs/MIRANDELA.pdf,,,,,,
169922856,41.6176552,-87.4126829,,,,en:Gary/Chicago International Airport,KGYY,Q1431348,6001,,IN,,,,,,179,450326,public,46406,,,Gary,https://flygyy.com,Gary/Chicago International Airport,Bing,,,219-949-4925,,Airport Road,Gary/Chicago International Airport Authority
169972970,-8.7075559,121.0578682,,Bandar Udara Turalelo Soa,,id:Bandar Udara Soa,WATB,Q82882,,,,Bajawa Soa Airport,,,,,450,,,,,,,,Bandar Udara Soa,,,,,,,Unit Penyelenggara Bandar Udara
169994291,42.3249218,-88.0741248,,,,,,Q3273773,,,IL,,,,,,237,427339,,,,,,,Campbell Airport,Bing,,,,,,
169995030,31.1452204,-90.1671806,,Tylertown Airport,,,,Q35287677,141,,,,,,,,,680309,public,39667,,,Tylertown,http://www.co.walthall.ms.us/airport.html,Paul Pittman Memorial Airport,,,,+1 601 876 9327,,Airport Road,Walthall County
170031054,-6.3551771,31.0839296,,,,,HTMP,Q7220495,,,,,,,,,,,,,,,,,Mpanda Airport,ourairports.com,,,,,,
170031076,-5.0773993,32.8323761,,,,en:Tabora Airport,HTTB,Q7220771,,,,,,,,,,,,,,,,,Tabora Airport,ourairports.com,,,,,,
170068386,3.7182641,33.7489847,,,,en:Kidepo Airport,HUKD,Q6404741,,,,,,,,,,,,,,,,,Kidepo Airfield,,,,+256 785 711103,,,Civil Aviation Authority of Uganda
170118619,-0.787933,100.2816601,,,,id:Bandar Udara Internasional Minangkabau,WIEE,Q177844,,,,Minangkabau International Airport,,,,,8,,,,,,,,Bandar Udara Internasional Minangkabau,,,,+62 751 819123,,,PT. Angkasa Pura II
170135060,30.2604266,-97.6256289,,,,,,Q35253172,,,,,,,,,152,,,,,,,,Bud Dryden Airport,ourairports.com,,,,,,
170178124,-5.8276538,144.2982288,,,,en:Mount Hagen Airport,AYMH,Q3887427,,,,,,,,,1642,,,,,,,,Mount Hagen Airport,wikipedia,,,,,,
170205717,38.1904088,74.0244436,,,,,,,,,,Murghob Airport,,,,,,,,,,,,,Аэропорт Мургаб,ourairports.com,,Аэропорт Мургаб,,,,
170208870,-35.2582799,140.9452304,,,,,YPNN,,,,,,,,,,,,,,,,,,Pinnaroo Airport,,,,,,,
170283725,-1.3303277,31.8190262,,,,,HTBU,Q3362557,,,,,,,,,,,,,,,,,Bukoba Airport,,,,,,,
170407906,47.6584143,11.2350299,,,,,,,,,,,,,,,,,,,,,,https://www.flugplatz-ohlstadt.de/,Segelflugzentrum Ohlstadt,,,,,,,Sportfliegergruppe Werdenfels e.V.
170488093,41.8350347,-86.2252748,,,,en:Jerry Tyler Memorial Airport,,Q10853756,,,MI,,,,,,225,1624072,,,,,,,Jerry Tyler Memorial Airport,Bing,,,,,,
170503826,47.7091568,67.7391726,,,,en:Zhezkazgan Airport,UAKD,,,,,Zhezkazgan airport,,,,,,,,,,,,,Жезқазған әуежайы,ourairports.com,,Аэропорт Жезказган,,,,
170523455,-12.9711221,45.1587585,,,,,,,,,,,,,,,,,,,,,,,Base ULM de Dapani,,,,,,,
170557629,37.2598962,-120.9646978,geonames.usgs.gov,,,en:Gustine Airport,,Q5621632,,,CA,Gustine Airport,public,,,,22,1653504,,,,,,,Gustine Airport,wikipedia,,,,,,City of Gustine
170580481,48.0662814,4.412381,,,,fr:Aérodrome de Bar-sur-Seine,LFFR,Q2875407,,,,,,,,,,,,,,,,,Aérodrome de Bar-sur-Seine,,,,,,,
170618346,-22.1750705,-51.4247931,,,,pt:Aeroporto de Presidente Prudente,SBDN,Q5244624,,,,Presidente Prudente Airport,,,,,452,,,,,,,,Aeroporto Estadual de Presidente Prudente,ourairports.com,,,,,,
170643190,46.9638185,-0.1550756,,,,fr:Aérodrome de Thouars,LFCT,Q2875656,,,,,,,,,,,,,,,,,Aérodrome de Thouars,"ourairports.com,Bing",,,,,,
170683247,50.7339068,-113.9360981,,,,en:Calgary/Okotoks Airranch Airport,CFX2,Q3813632,,,,,,,,,1098,,,,,,,,Calgary Okotoks Air Park,ourairports.com,,,,,,Sky Wings Aviation
170705038,46.4611101,-1.2414185,,Atlantic Air Park,LF8523,,,Q30738830,,,,,private,,,,,,,,,,,,Aérodrome de Luçon-Chasnais,,,,,,,
170732802,45.637748,5.8810515,,,,fr:Aéroport de Chambéry - Savoie-Mont-Blanc,LFLB,Q1431076,,,,Chambéry Savoie Airport,public,,,,779 ft,,,73420,,,Viviers-du-lac,https://www.chambery-airport.com,Aéroport Chambéry Savoie,,,,+33(0)4 79 54 49 54,,Route de l'Aéroport,VINCI Airports
170843416,41.958488,-85.595818,,,,,KHAI,Q35311361,,,MI,,,,,,250,1624333,,,,,,https://www.threeriversmi.us/?page_id=59,Three Rivers Municipal Doctor Haines Airport,Bing,,,,,,
170853103,41.991264,-86.1292064,,,,en:Dowagiac Municipal Airport,,Q1657204,,,,,,,,,,1623871,,,,,,,Dowagiac Municipal Airport,Bing,,,,,,
170975870,48.5286105,25.1271161,,,,en:Kolomyia (air base),UKLO,,,,,Kolomyia Air Base,,,,,,,,,,airfield,,,Коломия,,,,,,,
171010429,60.5865785,16.5864704,,,,,ESOL,Q10681442,,,,,,,,,,,,,,,,,Storvik-Lemstanäs flygfält,,,,,,,
171042878,42.743179,-86.1090898,,,,en:West Michigan Regional Airport,KBIV,Q2261081,,,,,,,,,,1623961,,,,,,,West Michigan Regional Airport,wikipedia,,,,,,West Michigan Airport Authority
171046934,42.5310461,-85.8243049,,Allegan City Airport,,en:Padgham Field,,Q7123725,,,,,,,,,,1623772,,,,,,,Padgham Field,Bing,,,,,,City of Allegan
171114944,-22.4304206,-47.563156,,Aeroclube de Rio Claro,,pt:Aeroclube de Rio Claro,SDRK,Q9585312,,,,,,,,,,,,,,,,,Aeroporto Municipal Adhemar de Barros,ourairports.com,,,,,,
171147886,46.4263882,15.9892488,,,,sl:Letališče Ptuj,LJPT,Q735558,,,,,,,,,,,,,,,,,Športno letališče Ptuj,,,,,,,
171170234,62.544665,149.5257854,,,,,UHGE,,,,,,,ЯГО,,,,,,,,,,,Аэропорт Ягодное,,,,,,,
171170910,43.1832544,-73.6338616,,,,,,Q35263753,,,,,,,,,,,,,,,,,Heber Airpark,,,,,,,
171231325,-21.8890787,-50.5050207,,,,pt:Aeroporto de Tupã,SDTP,Q9586631,,,,,,,,,,,public,,,,,,Aeroporto Estadual José Vicente Faria Lima,,,,,,Estrada Vicinal Tupã-Arco-Íris,DAESP - Departamento Aeroviário do Estado de São Paulo
171278464,33.1275466,-117.2788458,05310AD,,,,KCRQ,Q650767,,,CA,,,,,,101,1653316,,,,,,http://www.sdcounty.ca.gov/dpw/airports/palomar.html,McClellan-Palomar Airport,FAA,,,,,,
171331485,-15.5110121,128.1538732,,,,en:Wyndham Airport,YWYM,,,,,Wyndham Airport,,,,,4.2,,,,,,,,Wyndham Airport,Bing,,,,,,Shire of Wyndham
171363789,52.7095572,-2.0919736,,,,,,,,,,,,,,,,,,,,,,http://www.staffordshireaeroclub.co.uk/,Otherton,,,,,,,
171428703,57.2478111,9.9408576,,,,,,,,,,,,,,,9.92,,,,,,,https://www.nulf.dk/,Nordjyllands Ultra Light Flyveklub,,,,,,,
171433239,-33.040061,135.4451892,,,,,YWUD,,,,,,,,,,,,,,,,,,Wudinna Airport,ourairports.com,,,,,,
171473989,46.916749,-114.0930401,geonames.usgs.gov,,,en:Missoula Montana Airport,KMSO,Q3565547,,,MT,Missoula International Airport,public,MSO,,,976,806484,public,,,,,,Missoula International Airport,Bing;wikipedia,,,,,,Missoula County Airport Authority
171536594,-41.5887781,-65.3399115,,,,,SAVS,Q12695007,,,,Sierra Grande Airport,,,,,,,,,,,,,Aeródromo de Sierra Grande,,,,,,,
171541321,-21.7733578,-48.4049876,,,,en:Embraer Unidade Gavião Peixoto Airport,SBGP,Q1335165,,,,,,,,,,,,,,,,,EMBRAER - Unidade Gavião Peixoto,ourairports.com;ROTAER,,,,,,
171547107,25.6129658,55.9403527,,,,ar:مطار رأس الخيمة الدولي,OMRK,Q1432589,,Aéroport international de Ras el Khaïma,,Ras Al Khaimah International Airport,,,,,31,,,,,,,https://www.rakairport.com/,مطار رأس الخيمة الدولي,,,Международный аэропорт Рас-Аль-Хайма,,,,الهيئة العامة للطيران المدني
171569038,-37.1933755,-62.7821182,,,,,,Q58821931,,,,,,,,,,,,,,,,,Aeródromo Carhué,,,,,,,
171571464,0.4548988,34.1307475,,,,en:Busia Airport,HKBA,Q3813426,,,,,,HKBA,,,,,,,,,,,Busia Airport,ourairports.com,,,,,,
171581656,51.7263456,140.226077,,,,,UHNM,,,,,,,,,,,,,,,,,,Аэропорт Мариинское,,,,,,,
171584776,39.4128834,-88.8438925,,,,en:Shelby County Airport (Illinois),,Q10850819,,,,,public,,,,187,427803,,,,,,,Shelby County Airport,,,,,,,"Shelby County, Illinois"
171599574,-23.8694307,151.2251438,,,,en:Gladstone Airport (Australia),YGLA,,,,,,,,,,20,,,,,,,,Gladstone Airport,wikipedia,,,,,,
171605522,59.9697469,11.0370514,,,,en:Kjeller Airfield,ENKJ,Q3356156,,,,Kjeller Airport,,,,,108,,,,,,,,Kjeller Flyplass,wikipedia,,,,,,
171640478,43.0212547,-102.5111773,,,,en:Pine Ridge Airport,KIEN,Q7195323,,,SD,,,,,,1007,,,,,,,,Pine Ridge Landing Field,Bing,,,,,,
171642249,40.9253657,-100.1465269,geonames.usgs.gov,Quinn Field,,,KGTE,Q61675241,,,NE,,,,,,779,837568,public,,,,,,Gothenburg Municipal Airport,Bing,,,,,,Gothenburg Airport Authority
171655604,40.4524983,-99.3346893,geonames.usgs.gov,,,,KHDE,Q34960161,,,NE,,,,,,704,837600,public,,,,,,Brewster Field,Bing,,,,,,City of Holdrege
171728553,36.7746558,-102.5085048,geonames.usgs.gov,,,en:Boise City Airport,,Q3885166,,,OK,Boise City Airport,public,,,,1271,1102374,,,,,,,Boise City Airport,wikipedia,,,,,,City of Boise
171730661,31.92198,-102.3854358,,,,,KODO,,,,,,,ODO,,,,,,,,,,,Odessa-Schlemeyer Field Airport,,,,,,,
171731373,31.9460423,-102.2080313,geonames.usgs.gov,,,en:Midland International Air and Space Port,KMAF,Q3566524,9506,,TX,Midland International Airport,public,MAF,,,873,1387192,public,79706,,,Midland,,Midland International Air and Space Port,Wikipedia;USGS GNIS,,,,,La Force Boulevard,City of Midland
171768881,58.8261252,-3.1432832,,,,en:Flotta Isle Airport,,Q24673930,,,,Flotta Isle Airstrip,,,,,15,,,,,,,,Flotta Isle Airstrip,"wikipedia,www.gcmap.com/airport/FLH",,,,,,
171768882,60.4251043,-0.7487176,,,,,,,,,,,,,,,,,,,,,,,Out Skerries Airfield,,,,,,,None
171815941,36.8498782,-119.5095902,geonames.usgs.gov,,,,,Q49747228,,,CA,,,,,,161,1653353,,,,,,,Kindsvater Ranch Airport,,,,,,,
171833615,0.9724926,34.9587583,,,,,HKKT,Q6417785,,,,,,,,,,,,,,,,,Kitale Airport,ourairports.com,,,,,,
171839722,32.0346447,-102.1014536,,,,en:Midland Airpark,KMDD,Q3565397,,,,,,MDD,,,,,,,,,,,Midland Airpark,,,,,,,
171842825,46.0259321,73.480571,,,,,,,,,,,,,,military,,,,,,airfield,,,,,,,,,,
171855214,64.5015284,46.1398523,,,,,,,,,,,,,,,,,,,,,,,Олема,ourairports.com,,,,,,
171855707,-37.0195138,141.2670553,,,,,YEDE,,,,,,,,,,,,,,,,,,Edenhope Airport,Bing,,,,,,
171905767,32.7613017,-89.5292026,,,,,,Q34964537,,,MS,,,,,,136,680353,public,,,,,,Carthage-Leake County Airport,,,,,,,City of Carthage
171972227,-21.043401,-45.8683119,,,,,,,,,,,,,,,,,,,,,,,Aeródromo Rachid Saliba,ourairports.com,,,,,,
172027079,37.73707,-87.1645932,,,,en:Owensboro–Daviess County Regional Airport,KOWB,Q7114750,,,KY,Owensboro-Daviess County Regional Airport,public,,,,122,517456,,,,,,,Owensboro-Daviess County Regional Airport,wikipedia,,,,,,Owensboro City & Daviess County
172029587,37.6865624,-85.924464,,,,,KEKX,Q5363880,,,KY,,,,,,235,517367,,,,,,,Addington Field / Elizabethtown Regional Airport,Bing,,,,,,
172051245,-23.1810065,-46.9439833,,,,pt:Aeroporto de Jundiaí,SBJD,Q5244633,,,,,,,,,757,,,13212-010,,,Jundiaí,,Aeroporto Estadual Comandante Rolim Adolfo Amaro,ourairports.com,Local sem número,,+55 11 4531 0082;+55 11 4531 0083,,Avenida Emílio Antonon,Voa São Paulo
172091027,38.0187535,-86.6924907,,,,,KTEL,Q7169753,,,IN,,,,,,196,451816,,,,,,,Perry County Municipal Airport,Bing,,,,,,
172099887,-30.9576227,150.247993,,Gunnedah Airport,,,YGDH,,,,,,,,,,,,,,,,,,Gunnedah Aerodrome,Bing,,,,,,
172138773,0.1256507,38.128758,,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,
172145644,38.8324904,65.9246816,,Qarshi Xonobod aeroporti,,uz:Qarshi-Xonobod aerodromi,UTSL,Q1444594,,,,Karshi-Khanabad Air Base,,,,military,416,,,,,airfield,,,Qarshi-Xonobod aerodromi,,,"""Карши-Ханабад"" военный аэродром",,,,
172174864,8.0177299,-2.7626221,,,,en:Soko Airport,DIBU,Q7555134,,,,,,,,,,,,,,,,,Aéroport de Soko,ourairports.com,,,,,,
172181107,38.8514977,-87.4982075,,,,en:Ed-Air Airport,,Q14688343,,,IN,,,,,,129,449294,,,,,,,Green Airport,Bing,,,,,,
172193399,40.7597421,-87.4287764,,,,,,Q14688532,,,IN,,,,,,213,449224,,,,,,,Kentland Municipal Airport,Bing,,,,,,
172205195,40.5257706,-86.0619038,,,,,KOKK,Q6426762,,,,,,,,,252.9,,,,,,,,Kokomo Municipal Airport,Bing,,,,,,Kokomo BOAC
172206656,45.3206945,3.3617245,,,,fr:Aérodrome de Brioude - Beaumont,LFHR,Q2875431,,,,,,LFHR,,,,,,,,,,,Aérodrome de Brioude Beaumont,,,,,,,
172206817,40.4893833,-85.6800135,,,,,KMZZ,Q650085,,,,,,,,,261.7,,,,,,,,Marion Municipal Airport,AirNav.com,,,,,,City of Marion Board of Aviation Commisioners
172209020,40.8537869,-85.457205,,,,,KHHG,Q3084992,,,,,,,,,,,,,,,,,Huntington Municipal Airport,Bing,,,,,,
172213442,39.7561891,-84.8426381,,,,en:Richmond Municipal Airport,KRID,Q7330918,,,IN,,,,,,345,449322,,,,,,,Richmond Municipal Airport,Bing,,,,,,
172224426,-12.8091152,45.2819681,,,,fr:Aéroport de Dzaoudzi-Pamandzi,FMCZ,Q642313,,Aéroport International Marcel Henry,,Marcel Henry International Airport,,,,,7,,,,,,,,Aéroport International Marcel Henry,wikipedia,,,,,,
172234403,43.5523585,-7.0885957,,,,gl:Aeródromo de Vilaframil,LEVF,Q5659383,,,,,,,,,23,,private,,,,,,Aeródromo de Vilaframil,,,,,,,Club Aéreo de Ribadeo
172242577,39.0702707,-88.534641,,,,en:Effingham County Memorial Airport,,Q5347490,,,IL,,,,,,175,427246,,,,,,,Effingham County Memorial Airport,Bing,,,,,,
172267414,40.1477299,-88.1990763,,,,en:Frasca Field,,Q5493537,,,IL,,,,,,221,1719957,,,,,,,Frasca Field,Bing,,,,,,
172269806,40.0385089,-88.2748404,,,,en:University of Illinois Willard Airport,KCMI,Q1430662,,,IL,University of Illinois Willard Airport,public,,,,228,427127,,,,,,,University of Illinois Willard Airport,wikipedia,,,,,,University of Illinois at Urbana-Champaign
172360873,-19.4509495,-43.8996771,,,,,,,,,,,,,,,,,,,,,,,Aeródromo Cirrus Sociedade Aerodesportiva,ourairports.com,,,,,,
172388993,40.6164729,-83.0633804,,,,,KMNN,Q650124,,,OH,,,,,,300,1082837,,,,,,,Marion Municipal Airport,Bing,,,,,,
172395847,46.6273462,16.1734215,,,,pl:Port lotniczy Murska Sobota,LJMS,Q11824616,,,,,,,,,,,,,,,,,Letališče Murska Sobota,,,,,,,
172413801,41.717119,-86.0045444,,,,,KEKM,Q5364235,,,,,,,,,237.1,,,,,,,,Elkhart Municipal Airport,AirNav.com,,,,,,City of Elkhart
172415716,41.6562987,-86.0345183,,,,,3C1,Q20710931,,,IN,,,,,,229,449152,,,,,,,Mishawaka Pilots Club Airport,AirtNav.com,,,,,,Airport Realty Board
172457758,52.2425959,11.8569382,,,,de:Flugplatz Burg,EDBG,Q12692055,,,,,,EDBG,,,,,,,,,,,Flugplatz Burg,survey,,,,,,
172475440,-21.3318976,-48.3157589,,,,,SDUD,Q20464679,,,,,,,,,,,,,,,,,Usina Santa Adélia,,,,,,,
172485267,-33.5435089,135.6927614,,,,,YLOC,Q21924069,,,,,,,,,,,,,,,,,Lock Airport,ourairports.com,,,,,,
172569195,-34.2521853,135.7087234,,,,,YCMM,,,,,,,,,,,,,,,,,,Cummins Town Airport,ourairports.com,,,,,,
172595067,38.512343,-121.4939153,geonames.usgs.gov,,,en:Sacramento Executive Airport,KSAC,Q7396985,,,CA,Sacramento Executive Airport,public,SAC,,,6,1653911,,,,,,,Sacramento Executive Airport,wikipedia,,,,,,"Sacramento County, California"
172595781,50.4053327,8.9877786,,,,,,,,,,,,,,,,,,,,,,,Segelflugplatz Nidda,,,,,,,
172627190,35.6360795,139.8384348,,,,ja:東京ヘリポート,,Q2335057,,,,Tokio Heliport,,,,,,,,,,,,,東京ヘリポート,Bing,,,,,,東京都
