id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,geometry,osm_editor_link
337646,US-2050,small_airport,Hampton Airstrip,43.67738,-120.23833,,,US,US-OR,Hampton,no,,,,,,,POINT (-120.23832999999999 43.67738),https://www.openstreetmap.org/edit?editor=id#map=18/43.677380/-120.238330
337663,US-2057,small_airport,Hauptrief Aero Airport,30.400427,-98.580434,1753.0,,US,US-TX,Johnson City,no,15XA,,15XA,,,,POINT (-98.58043399999998 30.400427),https://www.openstreetmap.org/edit?editor=id#map=18/30.400427/-98.580434
337699,US-2077,small_airport,RT-2 Landing Strip,31.37066,-85.78028,,,US,US-AL,Fort Rucker,no,,,,,,,POINT (-85.78028 31.370660000000008),https://www.openstreetmap.org/edit?editor=id#map=18/31.370660/-85.780280
337733,US-2086,small_airport,Trinity Field Airport,31.061066,-95.751494,212.0,,US,US-TX,Midway,no,TA82,,TA82,,,,POINT (-95.75149399999998 31.061066),https://www.openstreetmap.org/edit?editor=id#map=18/31.061066/-95.751494
337749,US-2092,small_airport,Superior Aero Estates Airport,46.93323,-92.31271,1384.0,,US,US-MN,Saginaw,no,,,43MN,,,,POINT (-92.31270999999998 46.93323),https://www.openstreetmap.org/edit?editor=id#map=18/46.933230/-92.312710
337851,US-2108,small_airport,Bartlett Airstrip,36.478642,-118.033521,3721.0,,US,US-CA,Lone Pine,no,,,,,,,POINT (-118.03352099999996 36.478641999999994),https://www.openstreetmap.org/edit?editor=id#map=18/36.478642/-118.033521
337852,US-2109,small_airport,Sage Flat Landing Strip,36.20935,-117.9757,,,US,US-CA,Olancha,no,,,,,,,POINT (-117.9757 36.20934999999999),https://www.openstreetmap.org/edit?editor=id#map=18/36.209350/-117.975700
337853,US-2110,small_airport,Dunmovin Landing Strip,36.08544,-117.95619,,,US,US-CA,Olancha,no,,,,,,,POINT (-117.95619000000002 36.08543999999999),https://www.openstreetmap.org/edit?editor=id#map=18/36.085440/-117.956190
337854,US-2111,small_airport,Dunmovin Fallow Alfalfa Landing Field,36.07889,-117.95195,,,US,US-CA,Olancha,no,,,,,,,POINT (-117.95195 36.078889999999994),https://www.openstreetmap.org/edit?editor=id#map=18/36.078890/-117.951950
337855,US-2112,small_airport,Dunmovin East Landing Strip,36.07917,-117.94621,,,US,US-CA,Olancha,no,,,,,,,POINT (-117.94621 36.07917),https://www.openstreetmap.org/edit?editor=id#map=18/36.079170/-117.946210
337856,US-2113,small_airport,Gills Airstrip,36.06107,-117.95407,,,US,US-CA,Coso Junction,no,,,,,,,POINT (-117.95407 36.06107),https://www.openstreetmap.org/edit?editor=id#map=18/36.061070/-117.954070
337857,US-2114,small_airport,Coso Dry Lake Airstrip,36.04032,-117.93444,,,US,US-CA,Coso Junction,no,,,,,,,POINT (-117.93444 36.04032000000001),https://www.openstreetmap.org/edit?editor=id#map=18/36.040320/-117.934440
337858,US-2115,small_airport,Little Lake Landing Strip,35.95066,-117.90671,,,US,US-CA,Little Lake,no,,,,,,,POINT (-117.90671000000002 35.95065999999999),https://www.openstreetmap.org/edit?editor=id#map=18/35.950660/-117.906710
337860,US-2117,small_airport,Brown Landing Strip,35.78363,-117.84815,,,US,US-CA,Inyokern,no,,,,,,,POINT (-117.84815 35.78363),https://www.openstreetmap.org/edit?editor=id#map=18/35.783630/-117.848150
337863,US-2120,small_airport,Ballarat Road Landing Strip,36.04214,-117.23249,,,US,US-CA,Ballarat,no,,,,,,,POINT (-117.23249000000001 36.04214),https://www.openstreetmap.org/edit?editor=id#map=18/36.042140/-117.232490
337864,US-2121,small_airport,Indian Ranch Road Landing Strip,36.05102,-117.22583,,,US,US-CA,Ballarat,no,,,,,,,POINT (-117.22582999999999 36.051019999999994),https://www.openstreetmap.org/edit?editor=id#map=18/36.051020/-117.225830
337865,US-2122,small_airport,Trona Pinnacles Landing Strip,35.62386,-117.37446,,,US,US-CA,Trona,no,,,,,,,POINT (-117.37446 35.62386),https://www.openstreetmap.org/edit?editor=id#map=18/35.623860/-117.374460
337866,US-2123,small_airport,Rankin Ranch Landing Strip,34.23413,-113.74702,,,US,US-AZ,Parker,no,,,,,,,POINT (-113.74701999999999 34.23412999999999),https://www.openstreetmap.org/edit?editor=id#map=18/34.234130/-113.747020
337896,US-2135,small_airport,Currie Airport,40.2832,-114.76452,,,US,US-NV,Wells,no,,,,,,,POINT (-114.76451999999998 40.2832),https://www.openstreetmap.org/edit?editor=id#map=18/40.283200/-114.764520
337897,US-2136,small_airport,Lages Station Landing Strip,40.10015,-114.56329,,,US,US-NV,Ely,no,,,,,,,POINT (-114.56328999999998 40.10015),https://www.openstreetmap.org/edit?editor=id#map=18/40.100150/-114.563290
337898,US-2137,small_airport,Trout Creek Airstrip,39.69446,-113.82192,4690.0,,US,US-UT,Wendover,no,,,,,,,POINT (-113.82192 39.69446),https://www.openstreetmap.org/edit?editor=id#map=18/39.694460/-113.821920
337987,US-2161,small_airport,Wildlife/Stroud Airport,28.374943,-100.006131,853.0,,US,US-TX,Catarina,no,TS80,,TS80,,,"La Bandera Ranch, Carrizo Springs",POINT (-100.006131 28.374943),https://www.openstreetmap.org/edit?editor=id#map=18/28.374943/-100.006131
338170,US-2180,small_airport,Guadalupe Intermediate Field,31.8561,-104.54412,3955.0,,US,US-TX,Pecos,no,,,,,,,POINT (-104.54412 31.856099999999994),https://www.openstreetmap.org/edit?editor=id#map=18/31.856100/-104.544120
338179,US-2184,small_airport,Red Sands Ranch Airport,30.633744,-99.194606,1374.0,,US,US-TX,Mason,no,,,1XS4,,,,POINT (-99.19460599999998 30.633743999999986),https://www.openstreetmap.org/edit?editor=id#map=18/30.633744/-99.194606
338356,US-2245,small_airport,Dry Lake (Short Bread) Landing Strip,38.56848,-119.28114,,,US,US-NV,Wellington,no,,,,,,,POINT (-119.28114 38.568479999999994),https://www.openstreetmap.org/edit?editor=id#map=18/38.568480/-119.281140
338357,US-2246,small_airport,Antelope Landing Strip,38.57152,-119.29613,,,US,US-NV,Wellington,no,,,,,,,POINT (-119.29612999999998 38.57151999999999),https://www.openstreetmap.org/edit?editor=id#map=18/38.571520/-119.296130
338358,US-2247,small_airport,Topaz Overlook Airstrip,38.70642,-119.5219,,,US,US-NV,Topaz Lake,no,,,,,,,POINT (-119.5219 38.706419999999994),https://www.openstreetmap.org/edit?editor=id#map=18/38.706420/-119.521900
338359,US-2248,small_airport,Bald Mountain (High Boy) Airstrip,38.81114,-119.53289,,,US,US-NV,Wellington,no,,,,,,,POINT (-119.53289 38.81114),https://www.openstreetmap.org/edit?editor=id#map=18/38.811140/-119.532890
338360,US-2249,small_airport,Tailwheel Ridge Airstrip,38.86897,-119.49612,,,US,US-NV,Wellington,no,,,,,,,POINT (-119.49612 38.86897),https://www.openstreetmap.org/edit?editor=id#map=18/38.868970/-119.496120
338361,US-2250,small_airport,Washoe Ranches Airstrip,38.74341,-119.47266,,,US,US-NV,Wellington,no,,,,,,,POINT (-119.47266 38.74341),https://www.openstreetmap.org/edit?editor=id#map=18/38.743410/-119.472660
338662,US-2347,small_airport,Pianetta Winery Airstrip,35.82386,-120.70189,,,US,US-CA,San Miguel,no,,,,,,,POINT (-120.70188999999999 35.82386),https://www.openstreetmap.org/edit?editor=id#map=18/35.823860/-120.701890
338678,US-2350,small_airport,Mac Field,45.51891,-118.047339,2924.0,,US,US-OR,Summerville,no,1OR5,,1OR5,,,,POINT (-118.04733899999997 45.51890999999999),https://www.openstreetmap.org/edit?editor=id#map=18/45.518910/-118.047339
338745,US-2410,small_airport,Pacific Valley Aviation Airport,39.07541,-122.08247,,,US,US-CA,Arbuckle,no,,,,,,Arbuckle,POINT (-122.08247000000001 39.07541),https://www.openstreetmap.org/edit?editor=id#map=18/39.075410/-122.082470
354296,US-2423,small_airport,Chunilna Cabin Strip,62.405556,-149.989444,548.0,,US,US-AK,Talkeetna,no,,,,,,,POINT (-149.989444 62.405556),https://www.openstreetmap.org/edit?editor=id#map=18/62.405556/-149.989444
338762,US-2426,small_airport,Elf Run Airport,41.352361,-94.211667,1227.0,,US,US-IA,Winterset,no,IA76,,IA76,,,,POINT (-94.211667 41.352361),https://www.openstreetmap.org/edit?editor=id#map=18/41.352361/-94.211667
338763,US-2427,small_airport,Arivaca Hay Field Glider Landing Site,31.55939,-111.29803,,,US,US-AZ,Arivaca,no,,,,,,,POINT (-111.29803 31.55939),https://www.openstreetmap.org/edit?editor=id#map=18/31.559390/-111.298030
338768,US-2432,small_airport,Flying Alpaca Airport,44.205428,-121.280792,3140.0,,US,US-OR,Redmond,no,OR79,,OR79,,,,POINT (-121.28079199999999 44.205428),https://www.openstreetmap.org/edit?editor=id#map=18/44.205428/-121.280792
338770,US-2434,small_airport,Sands Airport,48.257888,-114.173398,3003.0,,US,US-MT,Kalispell,no,MT89,,MT89,,,,POINT (-114.173398 48.257887999999994),https://www.openstreetmap.org/edit?editor=id#map=18/48.257888/-114.173398
338784,US-2445,small_airport,Anacacho Wind Farm Landing Strip,29.20179,-100.18862,1229.0,,US,US-TX,Brackettville,no,,,,,,,POINT (-100.18861999999999 29.20179),https://www.openstreetmap.org/edit?editor=id#map=18/29.201790/-100.188620
338785,US-2446,small_airport,Hobbs Ranch Airport,29.241,-100.3883,1087.0,,US,US-TX,Brackettville,no,,,,,,,POINT (-100.38829999999999 29.241),https://www.openstreetmap.org/edit?editor=id#map=18/29.241000/-100.388300
338790,US-2451,small_airport,Rockin L Ranch Landing Strip,28.91637,-100.11912,702.0,,US,US-TX,Eagle Pass,no,,,,,,,POINT (-100.11912 28.91637),https://www.openstreetmap.org/edit?editor=id#map=18/28.916370/-100.119120
338791,US-2452,small_airport,Diamond C Ranch Landing Strip,28.89551,-100.22403,769.0,,US,US-TX,Eagle Pass,no,,,,,,,POINT (-100.22403000000001 28.895509999999998),https://www.openstreetmap.org/edit?editor=id#map=18/28.895510/-100.224030
338793,US-2454,small_airport,Double M Ranch Landing Strip,28.4771,-100.30372,718.0,,US,US-TX,El Indio,no,,,,,,,POINT (-100.30372 28.4771),https://www.openstreetmap.org/edit?editor=id#map=18/28.477100/-100.303720
338794,US-2455,balloonport,Eagle Pass TARS Site,28.38537,-100.28594,709.0,,US,US-TX,Eagle Pass,no,,,,,,,POINT (-100.28594 28.385369999999995),https://www.openstreetmap.org/edit?editor=id#map=18/28.385370/-100.285940
338796,US-2457,balloonport,Cudjoe Key South TARS Site,24.69609,-81.50449,4.0,,US,US-FL,Cudjoe Key,no,,,,,,,POINT (-81.50449 24.696090000000005),https://www.openstreetmap.org/edit?editor=id#map=18/24.696090/-81.504490
338798,US-2459,balloonport,Cudjoe Key North TARS Site,24.70094,-81.5061,4.0,,US,US-FL,Cudjoe Key,no,,,,,,,POINT (-81.5061 24.70094),https://www.openstreetmap.org/edit?editor=id#map=18/24.700940/-81.506100
338800,US-2461,balloonport,Deming TARS Site,32.02655,-107.86418,4216.0,,US,US-NM,Deming,no,,,,,,,POINT (-107.86417999999999 32.02654999999999),https://www.openstreetmap.org/edit?editor=id#map=18/32.026550/-107.864180
338804,US-2465,balloonport,Marfa TARS Site,30.4344,-104.32061,4701.0,,US,US-TX,Shafter,no,,,,,,,POINT (-104.32060999999999 30.434400000000004),https://www.openstreetmap.org/edit?editor=id#map=18/30.434400/-104.320610
338805,US-2466,small_airport,Silicz Boyz / Wagy Flat Landing Strip,35.66404,-118.54716,4534.0,,US,US-CA,Lake Isabella,no,,,,,,,POINT (-118.54715999999999 35.66404),https://www.openstreetmap.org/edit?editor=id#map=18/35.664040/-118.547160
338806,US-2467,small_airport,Carver's Cut Landing Strip,36.00557,-118.49114,4508.0,,US,US-CA,Johnsondale,no,,,,,,,POINT (-118.49114000000002 36.00557),https://www.openstreetmap.org/edit?editor=id#map=18/36.005570/-118.491140
338807,US-2468,small_airport,Goler Heights Airstrip,35.42767,-117.73328,2472.0,,US,US-CA,Randsburg,no,,,,,,,POINT (-117.73327999999997 35.42767),https://www.openstreetmap.org/edit?editor=id#map=18/35.427670/-117.733280
338808,US-2469,small_airport,Holland Camp Airstrip,35.46051,-117.79401,3302.0,,US,US-CA,Randsburg,no,,,,,,,POINT (-117.79401 35.46051),https://www.openstreetmap.org/edit?editor=id#map=18/35.460510/-117.794010
338809,US-2470,small_airport,Rick's Strip,35.62674,-118.26595,2949.0,,US,US-CA,Weldon,no,,,,,,,POINT (-118.26595000000002 35.62674),https://www.openstreetmap.org/edit?editor=id#map=18/35.626740/-118.265950
338810,US-2471,small_airport,Casa Rojo Airport,29.55558,-100.41822,1683.0,,US,US-TX,Brackettville,no,,,,,,,POINT (-100.41821999999999 29.555579999999992),https://www.openstreetmap.org/edit?editor=id#map=18/29.555580/-100.418220
338815,US-2476,small_airport,Flat Rock Creek Landing Strip,29.59578,-100.54625,1540.0,,US,US-TX,Brackettville,no,,,,,,,POINT (-100.54625 29.59578),https://www.openstreetmap.org/edit?editor=id#map=18/29.595780/-100.546250
338817,US-2478,small_airport,A Foyt Ranch Airport,29.413675,-100.596485,1172.0,,US,US-TX,Brackettville,no,,,,,,,POINT (-100.59648500000002 29.413675000000005),https://www.openstreetmap.org/edit?editor=id#map=18/29.413675/-100.596485
338821,US-2482,small_airport,Doak Ranch Airport,29.57056,-100.787356,1350.0,,US,US-TX,Del Rio,no,,,,,,,POINT (-100.78735599999999 29.57056),https://www.openstreetmap.org/edit?editor=id#map=18/29.570560/-100.787356
338832,US-2493,small_airport,Bill Moody Ranch Airport,29.1414,-100.72064,,,US,US-TX,Brackettville,no,,,,,,,POINT (-100.72063999999999 29.141399999999994),https://www.openstreetmap.org/edit?editor=id#map=18/29.141400/-100.720640
338833,US-2494,small_airport,Hadley Wardlaw Ranch Airport,29.30618,-100.64597,,,US,US-TX,Brackettville,no,,,,,,,POINT (-100.64596999999999 29.306179999999994),https://www.openstreetmap.org/edit?editor=id#map=18/29.306180/-100.645970
338862,US-2510,small_airport,Flatlander Airport,41.141411,-95.194381,1081.0,,US,US-IA,Elliott,no,03IA,,03IA,,,,POINT (-95.19438099999999 41.14141099999999),https://www.openstreetmap.org/edit?editor=id#map=18/41.141411/-95.194381
504927,US-2512,small_airport,Mittelstadt Airport,43.63056,-88.53983,1126.0,,US,US-WI,Brownsville,no,,,,,,,POINT (-88.53982999999998 43.630559999999996),https://www.openstreetmap.org/edit?editor=id#map=18/43.630560/-88.539830
338898,US-2522,small_airport,Sunland Farms Airport,32.02859,-109.90098,,,US,US-AZ,Cochise,no,,,,,,,POINT (-109.90097999999999 32.028589999999994),https://www.openstreetmap.org/edit?editor=id#map=18/32.028590/-109.900980
338915,US-2539,small_airport,Montague Lake Airport,29.76385,-99.11345,,,US,US-TX,Bandera,no,,,,,,,POINT (-99.11345 29.76385),https://www.openstreetmap.org/edit?editor=id#map=18/29.763850/-99.113450
338920,US-2544,seaplane_base,Adams Seaplane Base,46.973611,-94.033889,1306.0,,US,US-MN,Remer,no,4MN7,,4MN7,,,,POINT (-94.033889 46.973611),https://www.openstreetmap.org/edit?editor=id#map=18/46.973611/-94.033889
338941,US-2562,small_airport,King Anvil Ranch Airstrip,31.99017,-111.382283,2714.0,,US,US-AZ,Tucson,no,,,,,,,POINT (-111.38228299999999 31.990169999999992),https://www.openstreetmap.org/edit?editor=id#map=18/31.990170/-111.382283
338942,US-2563,small_airport,Diamond Bell Airstrip,32.03294,-111.35793,2621.0,,US,US-AZ,Tucson,no,,,,,,,POINT (-111.35793 32.03294000000001),https://www.openstreetmap.org/edit?editor=id#map=18/32.032940/-111.357930
338958,US-2566,small_airport,Ja Field,34.744306,-80.388889,570.0,,US,US-SC,Pageland,no,SC58,,SC58,,,,POINT (-80.388889 34.744305999999995),https://www.openstreetmap.org/edit?editor=id#map=18/34.744306/-80.388889
338963,US-2569,small_airport,Butterfield Ranch Private Airstrip,32.98305,-116.435414,,,US,US-CA,Julian,no,,,,,,,POINT (-116.435414 32.98305),https://www.openstreetmap.org/edit?editor=id#map=18/32.983050/-116.435414
338965,US-2571,small_airport,Fulton Field,35.064867,-81.886554,836.0,,US,US-SC,Spartanburg,no,SC66,,SC66,,,,POINT (-81.88655399999999 35.064867),https://www.openstreetmap.org/edit?editor=id#map=18/35.064867/-81.886554
338966,US-2572,small_airport,Flying B Ranch Airport,30.099397,-95.861031,250.0,,US,US-TX,Waller,no,TA12,,TA12,,,,POINT (-95.861031 30.099397),https://www.openstreetmap.org/edit?editor=id#map=18/30.099397/-95.861031
338967,US-2573,small_airport,McCrea Airport,31.814697,-100.911814,2358.0,,US,US-TX,Sterling City,no,TA54,,TA54,,,,POINT (-100.91181399999999 31.814697),https://www.openstreetmap.org/edit?editor=id#map=18/31.814697/-100.911814
338970,US-2574,small_airport,R-Ranch Airstrip,33.24225,-96.288667,640.0,,US,US-TX,Merit,no,TE44,,TE44,,,,POINT (-96.28866700000002 33.24225),https://www.openstreetmap.org/edit?editor=id#map=18/33.242250/-96.288667
338971,US-2575,small_airport,Joseph of Cupertino STOLport,33.650697,-97.432119,1093.0,,US,US-TX,Muenster,no,TS20,,TS20,,,,POINT (-97.43211899999999 33.650697),https://www.openstreetmap.org/edit?editor=id#map=18/33.650697/-97.432119
338972,US-2576,small_airport,Peeler Airpark,29.216212,-98.120967,540.0,,US,US-TX,Floresville,no,TS47,,TS47,,,,POINT (-98.12096699999998 29.216212),https://www.openstreetmap.org/edit?editor=id#map=18/29.216212/-98.120967
339097,US-2641,balloonport,Characters in Flight Balloonport,28.37096,-81.51947,,,US,US-FL,Lake Buena Vista,no,,,,,,,POINT (-81.51946999999998 28.370960000000004),https://www.openstreetmap.org/edit?editor=id#map=18/28.370960/-81.519470
339140,US-2659,small_airport,Green Quartz Mine Airstrip,34.958826,-114.40468,,,US,US-AZ,Oatman,no,,,,,,,POINT (-114.40467999999998 34.958825999999995),https://www.openstreetmap.org/edit?editor=id#map=18/34.958826/-114.404680
339141,US-2660,small_airport,White Chief Mine Airstrip,35.00375,-114.390432,,,US,US-AZ,Oatman,no,,,,,,,POINT (-114.39043199999999 35.003750000000004),https://www.openstreetmap.org/edit?editor=id#map=18/35.003750/-114.390432
339259,US-2662,small_airport,Cienega Ranch Landing Strip,32.03147,-109.04516,,,US,US-NM,Animas,no,,,,,,,POINT (-109.04515999999998 32.03146999999999),https://www.openstreetmap.org/edit?editor=id#map=18/32.031470/-109.045160
339387,US-2691,small_airport,Camp Pendleton Highway Strip,33.30775,-117.47198,,,US,US-CA,Oceanside,no,,,,,,,POINT (-117.47197999999999 33.30774999999999),https://www.openstreetmap.org/edit?editor=id#map=18/33.307750/-117.471980
339460,US-2762,small_airport,California Valley Airport,35.31455,-120.00185,,,US,US-CA,Santa Margarita,no,,,,,,,POINT (-120.00185 35.31455),https://www.openstreetmap.org/edit?editor=id#map=18/35.314550/-120.001850
339499,US-2800,small_airport,Dublin Landing Strip,32.87153,-109.83971,,,US,US-AZ,Pima,no,,,,,,,POINT (-109.83970999999998 32.87152999999999),https://www.openstreetmap.org/edit?editor=id#map=18/32.871530/-109.839710
354303,US-2833,small_airport,Trout Island Airport,45.772778,-85.690278,591.0,,US,US-MI,,no,,,,,,,POINT (-85.69027799999999 45.772777999999995),https://www.openstreetmap.org/edit?editor=id#map=18/45.772778/-85.690278
339562,US-2850,small_airport,Katalla Airport,60.194407,-144.519299,,,US,US-AK,Katalla,no,,,,,,,POINT (-144.519299 60.19440699999999),https://www.openstreetmap.org/edit?editor=id#map=18/60.194407/-144.519299
339570,US-2858,small_airport,Birdie Haven Airport,60.51053,-150.6433,,,US,US-AK,Sterling,no,,,,,,,POINT (-150.64329999999998 60.51052999999999),https://www.openstreetmap.org/edit?editor=id#map=18/60.510530/-150.643300
339591,US-2878,small_airport,High Vista Airport,60.773212,-151.227815,,,US,US-AK,Nikiski,no,AK11,,AK11,,,,POINT (-151.22781499999996 60.773212),https://www.openstreetmap.org/edit?editor=id#map=18/60.773212/-151.227815
339592,US-2879,small_airport,Stevens Airport,60.66376,-151.331735,,,US,US-AK,Nikiski,no,,,,,,,POINT (-151.33173499999998 60.66376),https://www.openstreetmap.org/edit?editor=id#map=18/60.663760/-151.331735
339594,US-2881,small_airport,Meimi Airport,60.72358,-151.12614,32.0,,US,US-AK,Nikiski,no,,,,,,,POINT (-151.12613999999996 60.72358),https://www.openstreetmap.org/edit?editor=id#map=18/60.723580/-151.126140
339595,US-2882,small_airport,Niesen Airstrip,60.733784,-151.213632,,,US,US-AK,Nikiski,no,06AN,,06AN,,,Daniels Lake,POINT (-151.21363199999996 60.733784),https://www.openstreetmap.org/edit?editor=id#map=18/60.733784/-151.213632
339596,US-2883,small_airport,Salamatof Beach Airport,60.61906,-151.34212,,,US,US-AK,Nikiski,no,,,,,,,POINT (-151.34211999999997 60.61905999999999),https://www.openstreetmap.org/edit?editor=id#map=18/60.619060/-151.342120
339600,US-2887,small_airport,Fire Tower Ridge Airstrip,61.353667,-149.647264,,,US,US-AK,Eagle River,no,,,,,,,POINT (-149.647264 61.35366699999999),https://www.openstreetmap.org/edit?editor=id#map=18/61.353667/-149.647264
339603,US-2890,small_airport,Caves Lake Airport,61.44839,-149.7807,,,US,US-AK,Knik,no,,,,,,,POINT (-149.7807 61.44839),https://www.openstreetmap.org/edit?editor=id#map=18/61.448390/-149.780700
339604,US-2891,small_airport,Fish Creek Airport,61.44932,-149.79678,1.0,,US,US-AK,Knik,no,,,,,,,POINT (-149.79678 61.44932),https://www.openstreetmap.org/edit?editor=id#map=18/61.449320/-149.796780
339609,US-2896,small_airport,Lewis River Airport,61.251909,-150.744867,,,US,US-AK,Lewis River,no,,,,,,,POINT (-150.744867 61.251909),https://www.openstreetmap.org/edit?editor=id#map=18/61.251909/-150.744867
339610,US-2897,small_airport,Theodore River Airport,61.233327,-150.847156,,,US,US-AK,Theodore River,no,,,,,,,POINT (-150.84715599999998 61.233326999999996),https://www.openstreetmap.org/edit?editor=id#map=18/61.233327/-150.847156
339612,US-2899,small_airport,Beluga River Airport,61.21832,-150.981996,,,US,US-AK,Beluga,no,,,,,,,POINT (-150.981996 61.21831999999999),https://www.openstreetmap.org/edit?editor=id#map=18/61.218320/-150.981996
339616,US-2903,small_airport,Canoe Bay Airport,55.533453,-161.256611,,,US,US-AK,Aleutians East,no,,,,,,,POINT (-161.25661099999996 55.533452999999994),https://www.openstreetmap.org/edit?editor=id#map=18/55.533453/-161.256611
339895,US-2977,small_airport,Comanche Ridge Ranch Airport,30.7713,-99.51577,1888.0,,US,US-TX,London,no,,,5XA6,,,Mason,POINT (-99.51577 30.7713),https://www.openstreetmap.org/edit?editor=id#map=18/30.771300/-99.515770
340059,US-2980,small_airport,Burr Point Airstrip,38.16657,-110.47852,,,US,US-UT,Hanksville,no,,,,,,,POINT (-110.47852 38.16657),https://www.openstreetmap.org/edit?editor=id#map=18/38.166570/-110.478520
340062,US-2983,small_airport,Blackburn Draw Airstrip,38.49628,-110.61386,,,US,US-UT,Hanksville,no,,,,,,,POINT (-110.61386 38.49628),https://www.openstreetmap.org/edit?editor=id#map=18/38.496280/-110.613860
340063,US-2984,small_airport,Vincent Flying Services Airport,30.039231,-92.293145,,,US,US-LA,Kaplan,no,,,,,,,POINT (-92.29314500000001 30.039230999999994),https://www.openstreetmap.org/edit?editor=id#map=18/30.039231/-92.293145
340075,US-2988,small_airport,Mount Trumbull Airport,36.421743,-113.331199,5295.0,,US,US-AZ,Littlefield,no,,,,,,,POINT (-113.33119899999998 36.421743),https://www.openstreetmap.org/edit?editor=id#map=18/36.421743/-113.331199
340076,US-2989,small_airport,Grapevine Spring Airstrip,36.322288,-113.972804,,,US,US-AZ,Littlefield,no,,,,,,,POINT (-113.972804 36.32228799999999),https://www.openstreetmap.org/edit?editor=id#map=18/36.322288/-113.972804
340080,US-2993,small_airport,Shale Valley Ranch Airport,30.845165,-98.272914,1417.0,,US,US-TX,Burnet,no,2TA0,,2TA0,,,,POINT (-98.272914 30.845164999999987),https://www.openstreetmap.org/edit?editor=id#map=18/30.845165/-98.272914
340487,US-3022,small_airport,Jacalon Ranch Airport,27.280417,-98.96699,823.0,,US,US-TX,Hebbronville,no,TE89,,TE89,https://www.jacalonranch.com/size-location,,,POINT (-98.96699 27.280417000000003),https://www.openstreetmap.org/edit?editor=id#map=18/27.280417/-98.966990
340876,US-3047,small_airport,Socks Flyers Airport,38.883619,-84.257711,625.0,,US,US-KY,California,no,29KY,,29KY,,,,POINT (-84.25771100000001 38.883619),https://www.openstreetmap.org/edit?editor=id#map=18/38.883619/-84.257711
340923,US-3052,small_airport,Wieser Angus Ranch Airport,30.2521,-98.824486,1643.0,,US,US-TX,Fredericksburg,no,35TE,,35TE,,,,POINT (-98.82448600000001 30.25209999999999),https://www.openstreetmap.org/edit?editor=id#map=18/30.252100/-98.824486
340970,US-3089,small_airport,Barker Ranch Airport,28.755,-99.9432,,,US,US-TX,Crystal City,no,,,,,,,POINT (-99.9432 28.754999999999992),https://www.openstreetmap.org/edit?editor=id#map=18/28.755000/-99.943200
340973,US-3092,small_airport,Airforce Turbine Service Private Airport,28.14761,-97.7899,,,US,US-TX,Mathis,no,,,,,,,POINT (-97.7899 28.147609999999997),https://www.openstreetmap.org/edit?editor=id#map=18/28.147610/-97.789900
341066,US-3142,small_airport,Greenhorn Strip,37.981528,-104.852504,6045.0,,US,US-CO,Colorado City,no,CO49,,CO49,,,,POINT (-104.85250399999998 37.981528),https://www.openstreetmap.org/edit?editor=id#map=18/37.981528/-104.852504
341068,US-3143,small_airport,Davis Airport,42.499741,-95.066805,1309.0,,US,US-IA,Nemaha,no,IA26,,IA26,,,,POINT (-95.066805 42.499741),https://www.openstreetmap.org/edit?editor=id#map=18/42.499741/-95.066805
341078,US-3146,small_airport,Alamo Organic Orchards Airstrip,46.74329,-119.78381,,,US,US-WA,Mattawa,no,,,,,,,POINT (-119.78381 46.74329),https://www.openstreetmap.org/edit?editor=id#map=18/46.743290/-119.783810
341089,US-3153,small_airport,Pisha Farm Airport,43.777044,-90.414176,1411.0,,US,US-WI,Kendall,no,WI80,,WI80,,,,POINT (-90.41417599999998 43.777044),https://www.openstreetmap.org/edit?editor=id#map=18/43.777044/-90.414176
341405,US-3214,small_airport,Quitaque North Airstrip,34.39758,-101.04547,,,US,US-TX,Quitaque,no,,,,,,,POINT (-101.04547 34.39758),https://www.openstreetmap.org/edit?editor=id#map=18/34.397580/-101.045470
341430,US-3224,seaplane_base,St Cloud Seaplane Base,28.270833,-81.285,54.0,,US,US-FL,St Cloud,no,,,3FL,,,,POINT (-81.285 28.270833),https://www.openstreetmap.org/edit?editor=id#map=18/28.270833/-81.285000
341453,US-3229,small_airport,La Junta Airport,29.595161,-104.406761,2609.0,,US,US-TX,Presidio,no,,,,,,,POINT (-104.406761 29.595160999999997),https://www.openstreetmap.org/edit?editor=id#map=18/29.595161/-104.406761
341466,US-3231,small_airport,Krenek Airport,29.08024,-96.462855,69.0,,US,US-TX,Ganado,no,,,,,,,POINT (-96.462855 29.080240000000007),https://www.openstreetmap.org/edit?editor=id#map=18/29.080240/-96.462855
341485,US-3243,small_airport,Robinson Landing Strip (II),31.687491,-92.905003,,,US,US-LA,Montgomery,no,,,,,,,POINT (-92.905003 31.687490999999998),https://www.openstreetmap.org/edit?editor=id#map=18/31.687491/-92.905003
341486,US-3244,small_airport,Keystone Farms Airport,31.482183,-92.661376,89.0,,US,US-LA,Colfax,no,,,LA17,,,,POINT (-92.66137599999999 31.482183),https://www.openstreetmap.org/edit?editor=id#map=18/31.482183/-92.661376
341488,US-3246,small_airport,Dixie Range Airstrip,28.08089,-98.71609,,,US,US-TX,Tilden,no,,,,,,,POINT (-98.71609 28.080889999999993),https://www.openstreetmap.org/edit?editor=id#map=18/28.080890/-98.716090
