airport,minName,minEle,minRunway,minICAO,minIATA,minWebsite,minOSM,LAT,LON
http://www.wikidata.org/entity/Q1657563,Tshabong Airport,960,,FBTS,TBY,,,22.466667,-26.066667
http://www.wikidata.org/entity/Q1657585,Belize City Municipal Airport,8,,MZBE,TZA,,,-88.191666666,17.516388888
http://www.wikidata.org/entity/Q1657588,Tshane Airport,1099,,FBTE,,,,21.9,-24.033333
http://www.wikidata.org/entity/Q1657597,Nokaneng Airport,957,,FBNN,,,,22.19944444,-19.68027778
http://www.wikidata.org/entity/Q1657622,Coronation Airport,2595,,CYCT,YCT,,,-111.445,52.075
http://www.wikidata.org/entity/Q3084258,Illinois Valley Regional Airport,199,07/25,KVYS,VYS,http://www.peru.il.us/airport,,-89.1531,41.3519
http://www.wikidata.org/entity/Q3084356,Ifrane Airport,5459,,GMFI,,,,-5.15278,33.50528
http://www.wikidata.org/entity/Q3084534,Humboldt Municipal Airport,1098,12/30,,HUD,,,-94.2453,42.7361
http://www.wikidata.org/entity/Q3084546,Iberia Airport,750,,SPBR,IBP,,,-69.48888889,-11.41166667
http://www.wikidata.org/entity/Q3084555,Huntsville (North) Water Aerodrome,931,,,,,,-79.2581,45.3314
http://www.wikidata.org/entity/Q3084586,Igiugig Airport,27,05/23,PAIG,IGG,,,-155.902,59.3242
http://www.wikidata.org/entity/Q3084603,Humboldt Airport,1859,,,,,,-105.134,52.1767
http://www.wikidata.org/entity/Q3084613,Huntsville/Deerhurst Resort Airport,1029,,,,,,-79.1514,45.3542
http://www.wikidata.org/entity/Q3084623,Ignace Municipal Airport,1435,,CZUC,ZUC,,,-91.7178,49.4297
http://www.wikidata.org/entity/Q3084641,Île aux Coudres Airport,110,,,,,,-70.384444444,47.389444444
http://www.wikidata.org/entity/Q181637,Lumbala Airport,3510,,FNBL,GGC,,,21.4503,-14.1051
http://www.wikidata.org/entity/Q3207371,Hudson Water Aerodrome,1171,,,,,,-92.1667,50.1
http://www.wikidata.org/entity/Q3207377,Hucknall Airfield,281,,EGNA,,http://www.merlinflyingclub.co.uk,,-1.218333333,53.014444444
http://www.wikidata.org/entity/Q3207415,Holbrook Municipal Airport,5262,03/21,,HBK,,,-110.138,34.9408
http://www.wikidata.org/entity/Q3207464,Hubballi Airport,662,,VOHB,HBX,http://www.airportsindia.org.in/allAirports/hubli_generalinfo.jsp,,75.084722222,15.361666666
http://www.wikidata.org/entity/Q3207472,Hoonah Airport,6,06/24,PAOH,HNH,,,-135.409722222,58.096111111
http://www.wikidata.org/entity/Q3207504,Hughes Airport,91,17/35,PAHU,HUS,,,-154.265,66.0392
http://www.wikidata.org/entity/Q3207523,Hola Airport,59,,HKHO,HOA,,,40.00389,-1.52
http://www.wikidata.org/entity/Q3207533,Hood Aerodrome,111,,NZMS,MRO,http://hoodaerodrome.org.nz/,,175.633333333,-40.975
http://www.wikidata.org/entity/Q3207537,Houston Southwest Airport,21,09/27,KAXH,,http://www.houstonairport.com/,,-95.476944444,29.506111111
http://www.wikidata.org/entity/Q3207552,Huatugou Airport,2945,,ZLHX,HTT,http://www.westaport.com/en/index.php,,90.84166667,38.20333333
http://www.wikidata.org/entity/Q3207560,Hosur Airport,930,,VO95,,http://www.taal.co.in,,77.76694444,12.66111111
http://www.wikidata.org/entity/Q2022991,Lund Airport,24,,ESMN,,,,13.211666666,55.6875
http://www.wikidata.org/entity/Q2024353,Kazanlak Airport,333,15/33,LBKL,,,,25.420277777,42.594722222
http://www.wikidata.org/entity/Q2025626,Amderma Airport,4,08/26,ULDD,AMV,http://amderma-air.ru,,61.563333333,69.763333333
http://www.wikidata.org/entity/Q2029942,Kirundo Airport,1395,,HBBO,KRE,,,30.09416667,-2.54722222
http://www.wikidata.org/entity/Q2030071,Voronezh Malshevo,153,,UUOW,,,,39.1314,51.6247
http://www.wikidata.org/entity/Q2030362,Gitega Airport,1750,,HBBE,GID,,,29.91666667,-3.43333333
http://www.wikidata.org/entity/Q505421,Riga International Airport,36,18/36,EVRA,RIX,https://www.riga-airport.com,,23.970833333,56.920833333
http://www.wikidata.org/entity/Q505572,Coimbatore Airport,400,,VOCB,CJB,https://www.aai.aero/en/airports/coimbatore,,77.041888,11.030528
http://www.wikidata.org/entity/Q507683,Haast Aerodrome,7,,NZHT,,,,169.040277777,-43.866666666
http://www.wikidata.org/entity/Q507771,Lampedusa Airport,22,08/26,LICD,LMP,http://www.aeroportodilampedusa.com,,12.618056,35.497778
http://www.wikidata.org/entity/Q3565450,Minto Aerodrome,2969,,,,,,-137.222,62.6047
http://www.wikidata.org/entity/Q3565458,Miller-Sparta Airport,236.2,07/25,,,,,-85.6783,43.1272
http://www.wikidata.org/entity/Q3565466,Miami Municipal Airport,808,17/35,KMIO,MIO,,,-94.8875,36.9092
http://www.wikidata.org/entity/Q3565482,Monett Municipal Airport,1314,18/36,KHFJ,,,,-94.0128,36.9061
http://www.wikidata.org/entity/Q3565500,Namrole Airport,315,,WAPG,NRE,,,126.69972222,-3.85583333
http://www.wikidata.org/entity/Q3565509,Mindoro Airport,33,,RPUQ,VGN,,,120.356111111,17.554722222
http://www.wikidata.org/entity/Q3565517,Narok Airport,1850,,HKNO,,,,35.767472,-1.152612
http://www.wikidata.org/entity/Q3565527,Milaca Municipal Airport,335,16/34,,,http://www.milacaairport.com/,,-93.6322,45.7725
http://www.wikidata.org/entity/Q3565535,Meyer Riverside Airpark,252,16/34,,,,,-122.828888888,45.399840277
http://www.wikidata.org/entity/Q3565538,Mirim Airport,30,,,,,,125.847593888,39.00942228
http://www.wikidata.org/entity/Q3565554,Naval Auxiliary Landing Field Santa Rosa,,,,,,,-122.762,38.4161
http://www.wikidata.org/entity/Q3565556,Mitchell Municipal Airport,1304,13/31,KMHE,MHE,,,-98.0386,43.7747
http://www.wikidata.org/entity/Q3565563,Mid-State Regional Airport,582,06/24,KPSB,PSB,,,-78.0872,40.8833
http://www.wikidata.org/entity/Q3565565,Metropolis Municipal Airport,384,18/36,,,,,-88.750555555,37.185833333
http://www.wikidata.org/entity/Q1345361,Cork Airport,502,07/25,EICK,ORK,http://www.corkairport.com/,,-8.491111111,51.841388888
http://www.wikidata.org/entity/Q1345758,Islay Airport,56,08/26,EGPI,ILY,http://www.hial.co.uk/islay-airport.html,,-6.249166666,55.683333333
http://www.wikidata.org/entity/Q1345785,Halifax Stanfield International Airport,444,05/23,CYHZ,YHZ,https://halifaxstanfield.ca/,,-63.5103,44.8797
http://www.wikidata.org/entity/Q1347310,Kittilä Airport,645,16/34,EFKT,KTT,https://www.finavia.fi/en/kittila/,,24.848055555,67.698611111
http://www.wikidata.org/entity/Q1657741,Belgaum Airport,758,,VOBM,IXG,,,74.6175,15.859166666
http://www.wikidata.org/entity/Q1657751,Bellary Airport,9,,VOBI,BEP,,,76.882777777,15.162777777
http://www.wikidata.org/entity/Q1657762,Corozal Airport,13,,MZCZ,CZH,,,-88.410833333,18.382222222
http://www.wikidata.org/entity/Q1657780,Dr. Babasaheb Ambedkar International Airport,1033,,VANP,NAG,https://mihanindia.in/,,79.047222222,21.0925
http://www.wikidata.org/entity/Q1657788,Diu Airport,,,VA1P,DIU,http://aai.aero/allAirports/diu_airpo_gi.jsp,,70.921111111,20.713055555
http://www.wikidata.org/entity/Q1657683,Amborovy Airport,27,,FMNM,MJN,,,46.351083,-15.666583
http://www.wikidata.org/entity/Q1657700,Francistown Airport,1001,11/29,FBFT,FRW,http://www.caab.co.bw/caab-content.php?cid=253,,27.474444444,-21.159444444
http://www.wikidata.org/entity/Q1657708,Ampapamena Airport,15,,FMNZ,IVA,,,48.63277778,-13.485
http://www.wikidata.org/entity/Q1657723,Dibrugarh Airport,110,,VEMN,DIB,http://www.aai.aero/allAirports/dibrugarh_TI.jsp,,95.018028,27.481028
http://www.wikidata.org/entity/Q1657734,Kadapa Airport,430,,VOCP,CDP,,,78.772777777,14.51
http://www.wikidata.org/entity/Q1658235,Cochise County Airport,4187,3/21,,CWX,,,-109.895,32.2456
http://www.wikidata.org/entity/Q1658236,Cooch Behar Airport,42,,VECO,COH,,,89.467945,26.330722
http://www.wikidata.org/entity/Q1658243,Devi Ahilyabai Holkar Airport,528,,VAID,IDR,https://www.aai.aero/en/airports/indore,,75.800833333,22.721666666
http://www.wikidata.org/entity/Q1658244,Cordova Municipal Airport,4,06/24,,CKU,,,-145.726666666,60.543888888
http://www.wikidata.org/entity/Q1658250,Corn Island Airport,4,,MNCI,RNI,,,-83.058930555,12.173330555
http://www.wikidata.org/entity/Q1658259,Clyde River Airport,87,,CYCY,YCY,,,-68.5169,70.4858
http://www.wikidata.org/entity/Q1347322,Luxor International Airport,89,,HELX,LXR,http://www.luxor-airport.com/,,32.706389,25.670833
http://www.wikidata.org/entity/Q1347672,Eppley Airfield,983,14L/32R,KOMA,OMA,http://www.flyoma.com/,,-95.893666666,41.302
http://www.wikidata.org/entity/Q1347950,RAF Cranwell,,,EGYD,,https://www.raf.mod.uk/our-organisation/stations/raf-college-cranwell/,,-0.483333333,53.030277777
http://www.wikidata.org/entity/Q1348234,Eindhoven Airport,23,03/21,EHEH,EIN,http://www.eindhovenairport.com,,5.374167,51.450556
http://www.wikidata.org/entity/Q3085011,Illinois Valley Airport,425,18/36,,,,,-123.68,42.104444
http://www.wikidata.org/entity/Q3085022,Ihyon Airport,183,,,,,,125.78333,38.11667
http://www.wikidata.org/entity/Q3085034,Huron County Memorial Airport,763,17/35,KBAX,,,,-82.985555555,43.780277777
http://www.wikidata.org/entity/Q3085044,Hyon Ni Airport,583,,,,,,127.45175,38.6135
http://www.wikidata.org/entity/Q3085046,Ihu Airport,12,,AYIH,IHU,,,145.40016667,-7.90016667
http://www.wikidata.org/entity/Q3085060,Huron Regional Airport,1289,12/30,KHON,HON,https://www.huronsd.com/living-in-huron/huron-regional-airport,,-98.228611111,44.385277777
http://www.wikidata.org/entity/Q3085079,Ilo Airport,72,,SPLO,ILQ,,,-71.360555,-17.695
http://www.wikidata.org/entity/Q3085086,Hunsdon Airfield,80,,,,,,0.071111111,51.807222222
http://www.wikidata.org/entity/Q1390825,Ploče Airport,,,LDDP,,,,17.42972222,43.03861111
http://www.wikidata.org/entity/Q1392310,Bamburi Airport,49,,HKBM,BMQ,,,39.7312,-3.98005
http://www.wikidata.org/entity/Q1392430,Pemba Airport,96,08/26,FQPB,POL,,,40.522491666,-12.986752777
http://www.wikidata.org/entity/Q1392965,Dodoma Airport,1109,,HTDO,DOD,,,35.749433,-6.170358
http://www.wikidata.org/entity/Q1393222,Pemba Airport,80,03/21,HTPE,PMA,,,39.811388888,-5.257222222
http://www.wikidata.org/entity/Q3017805,Isfara Airport,858,,,,,,70.665277777,40.121666666
http://www.wikidata.org/entity/Q3017824,Innisfail Airport,3017,,,,,,-114.027,52.0786
http://www.wikidata.org/entity/Q3018067,In Salah Airport,273,,DAUI,INZ,,,2.511416666,27.250527777
http://www.wikidata.org/entity/Q3018293,Iroquois Falls Airport,1008,,,,,,-80.7933,48.7417
http://www.wikidata.org/entity/Q3045688,Hafar Al-Batin Domestic Airport,1352,,OEKK,KMC,,,45.528055555,27.900833333
http://www.wikidata.org/entity/Q3049018,Nerlerit Inaat Airport,45,,BGCO,CNP,http://www.mit.gl/dagens-flyvninger/lufthavne/nerlerit-inaat/,,-22.648611,70.743333
http://www.wikidata.org/entity/Q3073279,Haradh Airport,905,,OEHR,,,,49.2221,24.102
http://www.wikidata.org/entity/Q3080337,Boende Airport,356,10/28,FZGN,BNB,,,20.88333333,-0.28333333
http://www.wikidata.org/entity/Q1657792,Dilling Airport,2206,,HSDL,,,,29.6732,11.9906
http://www.wikidata.org/entity/Q1657797,Dera Ismail Khan Airport,181,,OPDI,DSK,,,70.896388888,31.909166666
http://www.wikidata.org/entity/Q1657799,Cortez Municipal Airport,1804,03/21,KCEZ,CEZ,http://www.cityofcortez.com/government/airport,,-108.628055555,37.303055555
http://www.wikidata.org/entity/Q1657819,Deer Lake Regional Airport,22,07/25,CYDF,YDF,http://www.deerlakeairport.com/,,-57.394444444,49.209166666
http://www.wikidata.org/entity/Q1657827,Comandante Espora Airport,74,,SAZB,BHI,https://www.aeropuertobahiablanca.com,,-62.15333333,-38.7275
http://www.wikidata.org/entity/Q3206932,Hradčany Airport,275,09/27,,,,,14.738055555,50.620555555
http://www.wikidata.org/entity/Q3206964,Hollin Airport,170,,,,,,-122.906944444,45.054008611
http://www.wikidata.org/entity/Q3206969,Holiday Sky Ranch Airport,510,05/23,,,,,-123.285352777,43.39345
http://www.wikidata.org/entity/Q3206977,Horn Island Airport,8,,YHID,HID,,,142.29,-10.586388888
http://www.wikidata.org/entity/Q3206987,Houston Executive Airport,165,18/36,KTME,,https://www.houstonexecutiveairport.com/,,-95.897777777,29.805
http://www.wikidata.org/entity/Q3206994,Homestead General Aviation Airport,3,10/28,,,https://www.miami-airport.com/homestead.asp,,-80.555555555,25.500555555
http://www.wikidata.org/entity/Q3207011,Hopkinsville-Christian County Airport,172,08/26,KHVC,,,,-87.455,36.856944444
http://www.wikidata.org/entity/Q3207021,Houston Gulf Airport,6.4,,KSPX,SPX,,,-95.051388888,29.508333333
http://www.wikidata.org/entity/Q3207043,Holy Cross Airport,21,01/19,PAHC,HCR,,,-159.775,62.188333333
http://www.wikidata.org/entity/Q3207051,Horizon Airport,550,11/29,,,,,-98.5003,29.2836
http://www.wikidata.org/entity/Q3207060,Houston County Airport,348,2/20,KDKR,,,,-95.4039,31.3069
http://www.wikidata.org/entity/Q3207066,Hualapai Airport,1621,07/25,,,,,-113.292222222,35.572214444
http://www.wikidata.org/entity/Q3207075,Hoxton Park Airport,135,,YHOX,,,,150.8511111,-33.906666666
http://www.wikidata.org/entity/Q1369165,Deir ez-Zor Airport,700,,OSDZ,DEZ,,,40.175833333,35.285277777
http://www.wikidata.org/entity/Q1370928,Cherif Al Idrissi Airport,89,18/36,GMTA,AHU,http://www.onda.ma,,-3.839444444,35.176944444
http://www.wikidata.org/entity/Q1371636,Kunming Changshui International Airport,2103,03/21,ZPPP,KMG,http://www.newkma.com/,,102.92916667,25.10194444
http://www.wikidata.org/entity/Q513689,Léopold Sédar Senghor International Airport,85,03/21,GOOY,DKR,http://www.aeroportdakar.com,,-17.479305,14.743833
http://www.wikidata.org/entity/Q3178230,Hanzhong Chenggu Airport,,,ZLHZ,HZG,,,107.20222222,33.13666667
http://www.wikidata.org/entity/Q3179044,Zanaga Airport,1870,,FCBZ,ANJ,,,13.8167,-2.85
http://www.wikidata.org/entity/Q3187886,Jubail Airport,26,,OEJB,QJB,,,49.405628,27.038483
http://www.wikidata.org/entity/Q3188822,Gaggal Airport,770,,VIGG,DHM,,,76.26333,32.165
http://www.wikidata.org/entity/Q3206567,Holiday Airport,225,16/34,,,,,-123.170652777,44.569844444
http://www.wikidata.org/entity/Q3206587,Houston County Airport,370,8/26,,,,,-87.9167,36.3167
http://www.wikidata.org/entity/Q3206610,Hongyuan Airport,3535,,ZUHY,AHJ,,,102.357,32.5292
http://www.wikidata.org/entity/Q1657955,Donakonda Airport,142,,VODK,,,,79.5,15.833
http://www.wikidata.org/entity/Q1657970,Comodoro D. Ricardo Salomón Airport,1424,,SAMM,LGS,,,-69.57305556,-35.49527778
http://www.wikidata.org/entity/Q1657980,Dourados Airport,80,13/31,SSDO,DOU,,,-54.92555556,-22.20055556
http://www.wikidata.org/entity/Q1657996,Belaga Airport,200,,WBGC,BLG,,,113.760555555,2.636111111
http://www.wikidata.org/entity/Q1658006,Bell Island Airport,191,,CCV4,,,,-52.983333333,47.633333333
http://www.wikidata.org/entity/Q1658007,Coulter Field,112,15/33,KCFD,CFD,,,-96.331388888,30.715555555
http://www.wikidata.org/entity/Q1658012,Didsbury (Vertical Extreme Skydiving) Aerodrome,3557,,,,,,-114.111,51.6347
http://www.wikidata.org/entity/Q1658016,Dalbandin Airport,848,,OPDB,DBA,,,64.404444444,28.875
http://www.wikidata.org/entity/Q2060150,Anvik Airport,94,17/35,PANV,ANV,,,-160.190555555,62.646666666
http://www.wikidata.org/entity/Q2060188,Kotlik Airport,5,02/20,PFKO,KOT,,,-163.532777777,63.030555555
http://www.wikidata.org/entity/Q2060296,False Pass Airport,18,14/32,PAKF,KFP,,,-163.410277777,54.8475
http://www.wikidata.org/entity/Q2060348,Alakanuk Airport,21,16/34,PAUK,AUK,,,-164.66,62.68
http://www.wikidata.org/entity/Q2060559,Atka Airport,57,16/34,PAAK,AKB,https://www.airnav.com/airport/PAAK,,-174.206111111,52.220555555
http://www.wikidata.org/entity/Q2060909,Ambler Airport,292,01/19,PAFM,ABL,,,-157.857,67.1066
http://www.wikidata.org/entity/Q2060917,Emmonak Airport,4,16/34,PAEM,EMK,,,-164.490833333,62.786111111
http://www.wikidata.org/entity/Q2061347,Pauloff Harbor,0,,,,,,-162.694,54.4592
http://www.wikidata.org/entity/Q2061612,Ralph M. Calhoun Memorial Airport,236,07/25,PATA,TAL,,,-152.109444444,65.174444444
http://www.wikidata.org/entity/Q515748,Santa Barbara Municipal Airport,4,07/25,KSBA,SBA,http://www.flysba.com/,,-119.840277777,34.426111111
http://www.wikidata.org/entity/Q1263279,Dubuque Regional Airport,1077,13/31,KDBQ,DBQ,http://www.flydbq.com,,-90.709444444,42.401944444
http://www.wikidata.org/entity/Q1264524,Isparta Süleyman Demirel Airport,864,,LTFC,ISE,http://suleymandemirel.dhmi.gov.tr/,,30.381944444,37.865
http://www.wikidata.org/entity/Q1266681,Altay Airport,2491,11/29,ZWAT,AAT,,,88.084444444,47.750361111
http://www.wikidata.org/entity/Q1270197,Charlevoix Municipal Airport,669,04/22,KCVX,,http://www.cityofcharlevoix.org/city-departments/charlevoix-municipal-airport.html,,-85.275277777,45.304722222
http://www.wikidata.org/entity/Q1270645,Macapá International Airport,17,8/26,SBMQ,MCP,http://www.infraero.com.br/index.php/br/aeroportos/amapa/aeroporto-internacional-de-macapa.html,,-51.07028,0.05083
http://www.wikidata.org/entity/Q1276973,Eareckson Air Station,30,10/28,PASY,SYA,,,174.113611111,52.712222222
http://www.wikidata.org/entity/Q3206778,Homa Bay Airport,1293,,HKHB,,,,34.48,-0.591668
http://www.wikidata.org/entity/Q3206787,Hoskins Field,213,07/25,,,,,-122.828,46.9925
http://www.wikidata.org/entity/Q3206803,Houghton County Memorial Airport,1095,07/25,KCMX,CMX,http://www.houghtoncounty.org/,,-88.489166666,47.168333333
http://www.wikidata.org/entity/Q3206812,Hollister Municipal Airport,70,06/24,KCVH,HLI,,,-121.410277777,36.893333333
http://www.wikidata.org/entity/Q3206823,Hot Springs Municipal Airport,3150,06/24,KHSR,,,,-103.388,43.3683
http://www.wikidata.org/entity/Q3206832,Homerville Airport,57,14/32,KHOE,,,,-82.7742,31.0558
http://www.wikidata.org/entity/Q3206842,Houston Fort Bend Airport,32,17/35,,,,,-95.9,29.505
http://www.wikidata.org/entity/Q3206848,Bunia Airport,1233,,FZKA,BUX,,,30.216667,1.566667
http://www.wikidata.org/entity/Q3206872,Hooper Bay Airport,4,13/31,PAHP,HPB,,,-166.146666666,61.523888888
http://www.wikidata.org/entity/Q2006710,Toamasina Airport,7,01/19,FMMT,TMM,http://www.adema.mg,,49.393333,-18.115833
http://www.wikidata.org/entity/Q2009894,Obock Airport,26,,HDOB,OBC,,,43.278611,11.968333
http://www.wikidata.org/entity/Q2010105,Lamco Airport,30,,GLLB,,,,-10.02,5.857777777
http://www.wikidata.org/entity/Q2011846,Maio Airport,11,01/19,GVMA,MMO,http://www.asa.cv/,,-23.213611111,15.155833333
http://www.wikidata.org/entity/Q2016903,Inta Airport,56,02L/20R,UUYI,INA,http://www.komiaviatrans.ru/inta.php,,60.111388888,66.055555555
http://www.wikidata.org/entity/Q2022069,Sibulan Airport,5,09/27,RPVD,DGT,,,123.300555555,9.333611111
http://www.wikidata.org/entity/Q3565577,Nampa/Hockey Aerodrome,2050,,,,,,-117.135,55.9144
http://www.wikidata.org/entity/Q3565581,Midwest National Air Center,777,18/36,KGPH,,,,-94.3097,39.3325
http://www.wikidata.org/entity/Q3565600,Baicheng Chang'an Airport,,,ZYBA,DBC,,,123.01916667,45.50527778
http://www.wikidata.org/entity/Q3565601,Navajo Lake Airport,6478,6/24,,,,,-107.651,36.8083
http://www.wikidata.org/entity/Q3565634,Nakuru Airport,1900,,HKNK,NUU,,,36.150833,-0.302695
http://www.wikidata.org/entity/Q3565643,Moneygall Aerodrome,,,EIMG,,,,-7.983611111,52.853888888
http://www.wikidata.org/entity/Q3565652,Mid-Ohio Valley Regional Airport,262,03/21,KPKB,PKB,https://flymov.com/,,-81.4394,39.345
http://www.wikidata.org/entity/Q3565698,Nakusp Airport,1689,,,,,,-117.813,50.2664
http://www.wikidata.org/entity/Q3565706,Natashquan Airport,39,,CYNA,YNA,,,-61.788888888,50.19
http://www.wikidata.org/entity/Q3565713,Minnedosa Airport,1840,,,,,,-99.763055555,50.271944444
http://www.wikidata.org/entity/Q3565720,Nakina Water Aerodrome,975,,,,,,-86.7,50.216666666
http://www.wikidata.org/entity/Q3565727,Natuashish Airport,33,,,YNP,,,-61.184444444,55.913888888
http://www.wikidata.org/entity/Q3206617,Horizon Airport,1221,,,,,,-106.237,31.7197
http://www.wikidata.org/entity/Q3206625,Honey Acres Airport,820,18/36,,,,,-83.9861,42.0778
